name_new,team_new,start_date_new,end_date_new,home_wins_new,away_wins_new,home_loss_new,away_loss_new,home_draws_new,away_draws_new,total_games_new,total_home_games_new,total_away_games_new,avg_xg_created_in_home_wins_new,avg_xg_faced_in_home_wins_new,avg_xg_created_in_away_wins_new,avg_xg_faced_in_away_wins_new,avg_xg_created_in_home_draws_new,avg_xg_faced_in_home_draws_new,avg_xg_created_in_away_draws_new,avg_xg_faced_in_away_draws_new,avg_xg_created_in_home_loss_new,avg_xg_faced_in_home_loss_new,avg_xg_created_in_away_loss_new,avg_xg_faced_in_away_loss_new,median_xg_created_in_home_wins_new,median_xg_faced_in_home_wins_new,median_xg_created_in_away_wins_new,median_xg_faced_in_away_wins_new,median_xg_created_in_home_draws_new,median_xg_faced_in_home_draws_new,median_xg_created_in_away_draws_new,median_xg_faced_in_away_draws_new,median_xg_created_in_home_loss_new,median_xg_faced_in_home_loss_new,median_xg_created_in_away_loss_new,median_xg_faced_in_away_loss_new,name_old,team_old,start_date_old,end_date_old,home_wins_old,away_wins_old,home_loss_old,away_loss_old,home_draws_old,away_draws_old,total_games_old,total_home_games_old,total_away_games_old,avg_xg_created_in_home_wins_old,avg_xg_faced_in_home_wins_old,avg_xg_created_in_away_wins_old,avg_xg_faced_in_away_wins_old,avg_xg_created_in_home_draws_old,avg_xg_faced_in_home_draws_old,avg_xg_created_in_away_draws_old,avg_xg_faced_in_away_draws_old,avg_xg_created_in_home_loss_old,avg_xg_faced_in_home_loss_old,avg_xg_created_in_away_loss_old,avg_xg_faced_in_away_loss_old,median_xg_created_in_home_wins_old,median_xg_faced_in_home_wins_old,median_xg_created_in_away_wins_old,median_xg_faced_in_away_wins_old,median_xg_created_in_home_draws_old,median_xg_faced_in_home_draws_old,median_xg_created_in_away_draws_old,median_xg_faced_in_away_draws_old,median_xg_created_in_home_loss_old,median_xg_faced_in_home_loss_old,median_xg_created_in_away_loss_old,median_xg_faced_in_away_loss_old,league,old_manager_type,new_manager_type
Francisco,Huesca,2018-10-21,2018-10-21,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.0,0.0,Leo Franco,Huesca,2018-09-30,2018-09-30,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,LALIGA,PERMANENT,PERMANENT
Pacheta,Huesca,2021-01-20,2021-01-20,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,Michel,Huesca,2021-01-03,2021-01-03,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,0.0,0.0,LALIGA,PERMANENT,PERMANENT
Davide Ballardini,Cremonese,2023-01-23,2023-01-23,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,0.0,0.0,0.0,0.0,Massimiliano Alvini,Cremonese,2023-01-09,2023-01-09,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,SERIE_A,PERMANENT,PERMANENT
Mark Hughes,Southampton,2018-03-31,2018-03-31,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,Mauricio Pellegrino,Southampton,2018-03-03,2018-03-03,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,EPL,PERMANENT,PERMANENT
Kelvin Davis,Southampton,2018-12-05,2018-12-05,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,Mark Hughes,Southampton,2018-11-24,2018-11-24,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,EPL,PERMANENT,INTERIM
Ralph Hasenhüttl,Southampton,2018-12-08,2018-12-08,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,Kelvin Davis,Southampton,2018-12-01,2018-12-01,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,EPL,INTERIM,PERMANENT
Nathan Jones,Southampton,2022-11-12,2022-11-12,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.9,Ralph Hasenhüttl,Southampton,2022-10-29,2022-10-29,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,EPL,PERMANENT,PERMANENT
Rubén Sellés,Southampton,2023-02-18,2023-02-18,0,1,0,0,0,0,1,0,1,0.0,0.0,0.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nathan Jones,Southampton,2023-02-04,2023-02-04,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.2,EPL,PERMANENT,PERMANENT
Gary Megson,West Brom,2017-11-25,2017-11-25,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,0.0,0.0,0.0,0.0,Tony Pulis,West Brom,2017-11-04,2017-11-04,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,EPL,PERMANENT,INTERIM
Alan Pardew,West Brom,2017-12-02,2017-12-02,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,Gary Megson,West Brom,2017-11-25,2017-11-25,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,0.0,0.0,0.0,0.0,EPL,INTERIM,PERMANENT
Darren Moore,West Brom,2018-04-07,2018-04-07,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,Alan Pardew,West Brom,2018-03-17,2018-03-17,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,EPL,PERMANENT,PERMANENT
Sam Allardyce,West Brom,2020-12-20,2020-12-20,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,Slaven Bilić,West Brom,2020-12-12,2020-12-12,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,EPL,PERMANENT,PERMANENT
Steven Davis,Wolves,2022-10-08,2022-10-08,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.9,Bruno Lage,Wolves,2022-09-17,2022-09-17,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,0.0,0.0,EPL,PERMANENT,PERMANENT
Lopetegui,Wolves,2022-12-26,2022-12-26,0,1,0,0,0,0,1,0,1,0.0,0.0,0.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steven Davis,Wolves,2022-11-05,2022-11-05,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.5,0.0,0.0,EPL,PERMANENT,PERMANENT
Santiago Solari,Real Madrid,2018-11-03,2018-11-03,1,0,0,0,0,0,1,1,0,2.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lopetegui,Real Madrid,2018-10-20,2018-10-20,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.0,0.0,0.0,LALIGA,PERMANENT,PERMANENT
Zinédine Zidane,Real Madrid,2019-03-16,2019-03-16,1,0,0,0,0,0,1,1,0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santiago Solari,Real Madrid,2019-03-02,2019-03-02,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.1,0.0,0.0,LALIGA,PERMANENT,PERMANENT
Mickaël Debéve,Toulouse,2018-01-27,2018-01-27,1,0,0,0,0,0,1,1,0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pascal Dupraz,Toulouse,2018-01-17,2018-01-17,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,LIGUE_1,PERMANENT,PERMANENT
Antoine Kombouare,Toulouse,2019-10-19,2019-10-19,1,0,0,0,0,0,1,1,0,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alain Casanova,Toulouse,2019-09-28,2019-09-28,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,LIGUE_1,PERMANENT,PERMANENT
Denis Zanko,Toulouse,2020-01-11,2020-01-11,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.8,0.0,0.0,Antoine Kombouare,Toulouse,2019-12-14,2019-12-14,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.3,0.0,0.0,LIGUE_1,PERMANENT,PERMANENT
Giuseppe Iachini,Empoli,2018-11-11,2018-11-11,1,0,0,0,0,0,1,1,0,1.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aurelio Andreazzoli,Empoli,2018-10-27,2018-10-27,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Aurelio Andreazzoli,Empoli,2019-03-17,2019-03-17,1,0,0,0,0,0,1,1,0,2.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Giuseppe Iachini,Empoli,2019-03-02,2019-03-02,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,2.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Michael Appleton,Leicester City,2017-10-21,2017-10-21,0,1,0,0,0,0,1,0,1,0.0,0.0,1.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Craig Shakespeare,Leicester City,2017-09-30,2017-09-30,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,0.0,0.0,0.0,0.0,EPL,PERMANENT,INTERIM
Claude Puel,Leicester City,2017-10-29,2017-10-29,1,0,0,0,0,0,1,1,0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Appleton,Leicester City,2017-10-16,2017-10-16,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,EPL,INTERIM,PERMANENT
Michael Stowell,Leicester City,2019-02-26,2019-02-26,1,0,0,0,0,0,1,1,0,1.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Claude Puel,Leicester City,2019-02-10,2019-02-10,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,1.1,EPL,PERMANENT,INTERIM
Brendan Rodgers,Leicester City,2019-03-03,2019-03-03,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,Michael Stowell,Leicester City,2019-02-23,2019-02-23,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.7,0.0,0.0,EPL,INTERIM,PERMANENT
Adam Sadler,Leicester City,2023-04-04,2023-04-04,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,Brendan Rodgers,Leicester City,2023-03-18,2023-03-18,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.0,0.0,0.0,0.0,EPL,PERMANENT,INTERIM
Dean Smith,Leicester City,2023-04-15,2023-04-15,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.6,Adam Sadler,Leicester City,2023-04-04,2023-04-04,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,EPL,INTERIM,PERMANENT
Davide Ballardini,Genoa,2017-11-19,2017-11-19,0,1,0,0,0,0,1,0,1,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ivan Jurić,Genoa,2017-10-29,2017-10-29,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3,SERIE_A,PERMANENT,PERMANENT
Ivan Jurić,Genoa,2018-10-20,2018-10-20,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,Davide Ballardini,Genoa,2018-09-30,2018-09-30,0,1,0,0,0,0,1,0,1,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Cesare Prandelli,Genoa,2018-12-09,2018-12-09,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ivan Jurić,Genoa,2018-11-25,2018-11-25,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,2.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Thiago Motta,Genoa,2019-10-26,2019-10-26,1,0,0,0,0,0,1,1,0,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aurelio Andreazzoli,Genoa,2019-10-05,2019-10-05,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Davide  Nicola,Genoa,2020-01-05,2020-01-05,1,0,0,0,0,0,1,1,0,2.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiago Motta,Genoa,2019-12-14,2019-12-14,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Davide Ballardini,Genoa,2020-12-23,2020-12-23,0,1,0,0,0,0,1,0,1,0.0,0.0,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rolando Maran,Genoa,2020-12-16,2020-12-16,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Andriy Shevchenko,Genoa,2021-11-21,2021-11-21,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3,0.0,0.0,Davide Ballardini,Genoa,2021-10-31,2021-10-31,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Abdoulay Konko,Genoa,2022-01-17,2022-01-17,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4,Andriy Shevchenko,Genoa,2022-01-06,2022-01-06,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,INTERIM
Alexander Blessin,Genoa,2022-01-22,2022-01-22,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Abdoulay Konko,Genoa,2022-01-09,2022-01-09,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,SERIE_A,INTERIM,PERMANENT
Lorenzo D'Anna,Chievo,2018-05-06,2018-05-06,1,0,0,0,0,0,1,1,0,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rolando Maran,Chievo,2018-04-22,2018-04-22,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.4,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
Giampiero Ventura,Chievo,2018-10-21,2018-10-21,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.1,0.0,0.0,Lorenzo D'Anna,Chievo,2018-09-30,2018-09-30,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,0.0,0.0,SERIE_A,PERMANENT,INTERIM
Domenico Di Carlo,Chievo,2018-11-25,2018-11-25,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,0.0,0.0,0.0,0.0,Giampiero Ventura,Chievo,2018-11-04,2018-11-04,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,SERIE_A,INTERIM,PERMANENT
Peter Stöger,Dortmund,2017-12-12,2017-12-12,0,1,0,0,0,0,1,0,1,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter Bosz,Dortmund,2017-12-02,2017-12-02,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,0.0,0.0,0.0,0.0,BUNDESLIGA,PERMANENT,PERMANENT
Edin Terzić,Dortmund,2020-12-15,2020-12-15,0,1,0,0,0,0,1,0,1,0.0,0.0,2.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucien Favre,Dortmund,2020-12-05,2020-12-05,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,BUNDESLIGA,PERMANENT,PERMANENT
Walter Mazzarri,Torino,2018-01-06,2018-01-06,1,0,0,0,0,0,1,1,0,2.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Siniša Mihajlović,Torino,2017-12-23,2017-12-23,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,SERIE_A,PERMANENT,PERMANENT
